"DRUG_CODE_ID","DESCRIPTION","BNF1","BNF2","BNF3","ATC","FREQUENCY","DATABASE"
"934341000033119","Morphine Hydrochloride Suppositories 30 mg    ",,,,,"194","CPRD_AURUM"
"1392341000033110","Sublimaze Injection 50 micrograms/ml    ",,,,,"1","CPRD_AURUM"
"2267741000033115","Methadone Hydrochloride Oral Solution, Sugar Free, Tartrazine Free 1 mg/1 ml    ",,,,,"50515","CPRD_AURUM"
"2180541000033110","Morphine Sulfate Suppositories 75 mg    ",,,,,"0","CPRD_AURUM"
"447641000033119","Diamorphine Hydrochloride Injection 5 mg    ",,,,,"10063","CPRD_AURUM"
"466141000033119","Diamorphine Hydrochloride Tablets 10 mg    ",,,,,"43","CPRD_AURUM"
"1014041000033118","Oramorph Sr M/R tablets 100 mg    ",,,,,"458","CPRD_AURUM"
"1744741000033112","Morphine Sulfate Concentrated Oral Solution 20 mg/ml    ",,,,,"3987","CPRD_AURUM"
"928641000033117","Morphine Injection 64mg/ml    ",,,,,"31","CPRD_AURUM"
"928741000033114","Morphine Sulfate Injection 10 mg/ml    ",,,,,"11951","CPRD_AURUM"
"2661241000033115","Synastone Injection 10 mg/ml, 2 ml ampoule    ",,,,,"0","CPRD_AURUM"
"468641000033111","Dihydrocodeine Tartrate Tablets 30 mg    ",,,,,"142","CPRD_AURUM"
"601941000033112","Fortral Injection 30 mg/ml    ",,,,,"59","CPRD_AURUM"
"928841000033116","Morphine Sulfate Injection 15 mg/ml    ",,,,,"1897","CPRD_AURUM"
"929241000033111","Morphine And Atropine Injection 1 ml ampoule    ",,,,,"13","CPRD_AURUM"
"1038141000033116","Papaveretum Paediatric injection 7.7 mg/ml    ",,,,,"0","CPRD_AURUM"
"1053941000033111","Pentazocine Lactate Injection 30 mg/ml    ",,,,,"588","CPRD_AURUM"
"567741000033110","Fentanyl Citrate Injection 2.5 mg/ml    ",,,,,"1","CPRD_AURUM"
"2180341000033115","Morphine Sulfate Suppositories 35 mg    ",,,,,"0","CPRD_AURUM"
"3988941000033111","Alfentanil Spray solution 5 mg/5 ml    ",,,,,"453","CPRD_AURUM"
"2228041000033111","Actiq 1.6mg lozenges with integral oromucosal applicator (Teva UK Ltd) Lozenge Buccal Fentanyl citrate 1.600mg","4070200",,,,"286","CPRD_AURUM"
"2227441000033115","Fentanyl 1.6mg lozenges Lozenge Buccal Fentanyl citrate 1.600mg","4070200",,,,"1747","CPRD_AURUM"
"13011841000033115","Cynril 1.6mg lozenges with integral oromucosal applicator (Fontus Health Ltd) Lozenge Buccal Fentanyl citrate 1.600mg",,,,,"0","CPRD_AURUM"
"2227341000033114","Fentanyl 1.2mg lozenges Lozenge Buccal Fentanyl citrate 1.200mg","4070200",,,,"2066","CPRD_AURUM"
"2227941000033113","Actiq 1.2mg lozenges with integral oromucosal applicator (Teva UK Ltd) Lozenge Buccal Fentanyl citrate 1.200mg","4070200",,,,"328","CPRD_AURUM"
"13011741000033113","Cynril 1.2mg lozenges with integral oromucosal applicator (Fontus Health Ltd) Lozenge Buccal Fentanyl citrate 1.200mg",,,,,"0","CPRD_AURUM"
"2227841000033117","Actiq 800microgram lozenges with integral oromucosal applicator (Teva UK Ltd) Lozenge Buccal Fentanyl citrate 800.000microgram","4070200",,,,"652","CPRD_AURUM"
"2227241000033116","Fentanyl 800microgram lozenges Lozenge Buccal Fentanyl citrate 800.000microgram","4070200",,,,"3420","CPRD_AURUM"
"13011641000033116","Cynril 800microgram lozenges with integral oromucosal applicator (Fontus Health Ltd) Lozenge Buccal Fentanyl citrate 800.000microgram",,,,,"0","CPRD_AURUM"
"2227141000033111","Fentanyl 600microgram lozenges Lozenge Buccal Fentanyl citrate 600.000microgram","4070200",,,,"4097","CPRD_AURUM"
"2227741000033110","Actiq 600microgram lozenges with integral oromucosal applicator (Teva UK Ltd) Lozenge Buccal Fentanyl citrate 600.000microgram","4070200",,,,"786","CPRD_AURUM"
"13011541000033117","Cynril 600microgram lozenges with integral oromucosal applicator (Fontus Health Ltd) Lozenge Buccal Fentanyl citrate 600.000microgram",,,,,"3","CPRD_AURUM"
"2227641000033118","Actiq 400microgram lozenges with integral oromucosal applicator (Teva UK Ltd) Lozenge Buccal Fentanyl citrate 400.000microgram","4070200",,,,"3608","CPRD_AURUM"
"2227041000033112","Fentanyl 400microgram lozenges Lozenge Buccal Fentanyl citrate 400.000microgram","4070200",,,,"11339","CPRD_AURUM"
"13011441000033118","Cynril 400microgram lozenges with integral oromucosal applicator (Fontus Health Ltd) Lozenge Buccal Fentanyl citrate 400.000microgram",,,,,"1","CPRD_AURUM"
"2226941000033111","Fentanyl 200microgram lozenges Lozenge Buccal Fentanyl citrate 200.000microgram","4070200",,,,"22182","CPRD_AURUM"
"2227541000033119","Actiq 200microgram lozenges with integral oromucosal applicator (Teva UK Ltd) Lozenge Buccal Fentanyl citrate 200.000microgram","4070200",,,,"4386","CPRD_AURUM"
"13011341000033112","Cynril 200microgram lozenges with integral oromucosal applicator (Fontus Health Ltd) Lozenge Buccal Fentanyl citrate 200.000microgram",,,,,"31","CPRD_AURUM"
"373141000033110","Co-dydramol 10mg/500mg tablets Tablet Oral Dihydrocodeine tartrate/ Paracetamol 10.000mg + 500.000mg","4070100",,,,"20999654","CPRD_AURUM"
"12347241000033113","Eroset 500mg/10mg tablets (M & A Pharmachem Ltd) Tablet Oral Dihydrocodeine tartrate/ Paracetamol 10.000mg + 500.000mg",,,,,"196","CPRD_AURUM"
"86841000033118","Aspav dispersible tablets (Actavis UK Ltd) Dispersible tablet Oral Aspirin/ Papaveretum 500.000mg + 7.710mg",,,,,"25679","CPRD_AURUM"
"3849841000033110","Aspirin 500mg / Papaveretum 7.71mg dispersible tablets sugar free Dispersible tablet Oral Aspirin/ Papaveretum 500.000mg + 7.710mg",,,,,"502","CPRD_AURUM"
"933941000033118","Morphine sulfate 30mg suppositories Suppository Rectal Morphine sulfate 30.000mg","4070200",,,,"2084","CPRD_AURUM"
"3180241000033119","Co-dydramol 20mg/500mg tablets Tablet Oral Dihydrocodeine tartrate/ Paracetamol 20.000mg + 500.000mg","4070100",,,,"174944","CPRD_AURUM"
"1164541000033115","Remedeine tablets (Crescent Pharma Ltd) Tablet Oral Dihydrocodeine tartrate/ Paracetamol 20.000mg + 500.000mg","4070100",,,,"248892","CPRD_AURUM"
"7859041000033111","Dypracet 20mg/500mg tablets (Auden McKenzie (Pharma Division) Ltd) Tablet Oral Dihydrocodeine tartrate/ Paracetamol 20.000mg + 500.000mg",,,,,"46","CPRD_AURUM"
"7859141000033110","Dypracet 30mg/500mg tablets (Auden McKenzie (Pharma Division) Ltd) Tablet Oral Dihydrocodeine tartrate/ Paracetamol 30.000mg + 500.000mg",,,,,"59","CPRD_AURUM"
"1157541000033117","Remedeine Forte tablets (Crescent Pharma Ltd) Tablet Oral Dihydrocodeine tartrate/ Paracetamol 30.000mg + 500.000mg","4070100",,,,"270215","CPRD_AURUM"
"3180141000033114","Co-dydramol 30mg/500mg tablets Tablet Oral Dihydrocodeine tartrate/ Paracetamol 30.000mg + 500.000mg","4070100",,,,"244881","CPRD_AURUM"
"933841000033114","Morphine sulfate 15mg suppositories Suppository Rectal Morphine sulfate 15.000mg","4070200",,,,"2847","CPRD_AURUM"
"934141000033117","Morphine sulfate 10mg suppositories Suppository Rectal Morphine sulfate 10.000mg","4070200",,,,"1189","CPRD_AURUM"
"934241000033112","Morphine sulfate 20mg suppositories Suppository Rectal Morphine sulfate 20.000mg","4070200",,,,"110","CPRD_AURUM"
"934641000033110","Morphine hydrochloride 15mg suppositories Suppository Rectal Morphine hydrochloride 15.000mg",,,,,"439","CPRD_AURUM"
"174241000033111","Buprenorphine 400microgram sublingual tablets sugar free Sublingual tablet Sublingual Buprenorphine hydrochloride 400.000microgram","4070200",,,,"217877","CPRD_AURUM"
"1428641000033115","Temgesic 400microgram sublingual tablets (Indivior UK Ltd) Sublingual tablet Sublingual Buprenorphine hydrochloride 400.000microgram","4070200",,,,"27655","CPRD_AURUM"
"1835541000033116","Subutex 0.4mg sublingual tablets (Indivior UK Ltd) Sublingual tablet Sublingual Buprenorphine hydrochloride 400.000microgram","4100300",,,,"50372","CPRD_AURUM"
"6527441000033112","Prefibin 0.4mg sublingual tablets (Sandoz Ltd) Sublingual tablet Sublingual Buprenorphine hydrochloride 400.000microgram",,,,,"0","CPRD_AURUM"
"6527741000033117","Tephine 400microgram sublingual tablets (Sandoz Ltd) Sublingual tablet Sublingual Buprenorphine hydrochloride 400.000microgram",,,,,"5","CPRD_AURUM"
"10045741000033116","Gabup 0.4mg sublingual tablets (Martindale Pharmaceuticals Ltd) Sublingual tablet Sublingual Buprenorphine hydrochloride 400.000microgram",,,,,"0","CPRD_AURUM"
"6527141000033116","Prefibin 2mg sublingual tablets (Sandoz Ltd) Sublingual tablet Sublingual Buprenorphine hydrochloride 2.000mg",,,,,"56","CPRD_AURUM"
"1835641000033115","Subutex 2mg sublingual tablets (Indivior UK Ltd) Sublingual tablet Sublingual Buprenorphine hydrochloride 2.000mg","4100300",,,,"149499","CPRD_AURUM"
"1835341000033111","Buprenorphine 2mg sublingual tablets sugar free Sublingual tablet Sublingual Buprenorphine hydrochloride 2.000mg","4100300",,,,"398516","CPRD_AURUM"
"10045841000033114","Gabup 2mg sublingual tablets (Martindale Pharmaceuticals Ltd) Sublingual tablet Sublingual Buprenorphine hydrochloride 2.000mg",,,,,"0","CPRD_AURUM"
"1835441000033117","Buprenorphine 8mg sublingual tablets sugar free Sublingual tablet Sublingual Buprenorphine hydrochloride 8.000mg","4100300",,,,"342341","CPRD_AURUM"
"1835741000033112","Subutex 8mg sublingual tablets (Indivior UK Ltd) Sublingual tablet Sublingual Buprenorphine hydrochloride 8.000mg","4100300",,,,"123175","CPRD_AURUM"
"6527241000033111","Prefibin 8mg sublingual tablets (Sandoz Ltd) Sublingual tablet Sublingual Buprenorphine hydrochloride 8.000mg",,,,,"13","CPRD_AURUM"
"10046141000033110","Gabup 8mg sublingual tablets (Martindale Pharmaceuticals Ltd) Sublingual tablet Sublingual Buprenorphine hydrochloride 8.000mg",,,,,"19","CPRD_AURUM"
"6527641000033114","Tephine 200microgram sublingual tablets (Sandoz Ltd) Sublingual tablet Sublingual Buprenorphine hydrochloride 200.000microgram",,,,,"427","CPRD_AURUM"
"1426141000033112","Temgesic 200microgram sublingual tablets (Indivior UK Ltd) Sublingual tablet Sublingual Buprenorphine hydrochloride 200.000microgram","4070200",,,,"164327","CPRD_AURUM"
"172641000033116","Buprenorphine 200microgram sublingual tablets sugar free Sublingual tablet Sublingual Buprenorphine hydrochloride 200.000microgram","4100000",,,,"359520","CPRD_AURUM"
"466241000033114","Diamorphine 10mg tablets Tablet Oral Diamorphine hydrochloride 10.000mg","4070200",,,,"7718","CPRD_AURUM"
"446141000033110","Diamorphine 10mg powder for solution for injection ampoules Powder for solution for injection Subcutaneous/ Intravenous/ Intramuscular Diamorphine hydrochloride 10.000mg","4070200",,,,"148004","CPRD_AURUM"
"446241000033115","Diamorphine 30mg powder for solution for injection ampoules Powder for solution for injection Subcutaneous/ Intravenous/ Intramuscular Diamorphine hydrochloride 30.000mg","4070200",,,,"49545","CPRD_AURUM"
"446041000033111","Diamorphine 100mg powder for solution for injection ampoules Powder for solution for injection Subcutaneous/ Intravenous/ Intramuscular Diamorphine hydrochloride 100.000mg","4070200",,,,"18855","CPRD_AURUM"
"448741000033110","Diamorphine 500mg powder for solution for injection ampoules Powder for solution for injection Subcutaneous/ Intravenous/ Intramuscular Diamorphine hydrochloride 500.000mg","4070200",,,,"1976","CPRD_AURUM"
"468541000033110","Dihydrocodeine 30mg tablets Tablet Oral Dihydrocodeine tartrate 30.000mg","4070200",,,,"9506576","CPRD_AURUM"
"468741000033119","Dihydrocodeine 60mg modified-release tablets Modified-release tablet Oral Dihydrocodeine tartrate 60.000mg","4070200",,,,"909236","CPRD_AURUM"
"433341000033115","DHC Continus 60mg tablets (Napp Pharmaceuticals Ltd) Modified-release tablet Oral Dihydrocodeine tartrate 60.000mg","4070200",,,,"273083","CPRD_AURUM"
"433541000033110","DHC Continus 90mg tablets (Napp Pharmaceuticals Ltd) Modified-release tablet Oral Dihydrocodeine tartrate 90.000mg","4070200",,,,"51969","CPRD_AURUM"
"469541000033115","Dihydrocodeine 90mg modified-release tablets Modified-release tablet Oral Dihydrocodeine tartrate 90.000mg","4070200",,,,"209721","CPRD_AURUM"
"469441000033116","Dihydrocodeine 120mg modified-release tablets Modified-release tablet Oral Dihydrocodeine tartrate 120.000mg","4070200",,,,"284852","CPRD_AURUM"
"433441000033114","DHC Continus 120mg tablets (Napp Pharmaceuticals Ltd) Modified-release tablet Oral Dihydrocodeine tartrate 120.000mg","4070200",,,,"65180","CPRD_AURUM"
"433141000033118","DF 118 Forte 40mg tablets (Martindale Pharmaceuticals Ltd) Tablet Oral Dihydrocodeine tartrate 40.000mg","4070200",,,,"18008","CPRD_AURUM"
"462841000033114","Dihydrocodeine 40mg tablets Tablet Oral Dihydrocodeine tartrate 40.000mg","4070200",,,,"109973","CPRD_AURUM"
"3179641000033116","Dipipanone 10mg / Cyclizine 30mg tablets Tablet Oral Cyclizine hydrochloride/ Dipipanone hydrochloride 30.000mg + 10.000mg","4070200",,,,"22341","CPRD_AURUM"
"470841000033115","Diconal tablets (Amdipharm Plc) Tablet Oral Cyclizine hydrochloride/ Dipipanone hydrochloride 30.000mg + 10.000mg",,,,,"91469","CPRD_AURUM"
"1080541000033116","Physeptone 5mg tablets (Martindale Pharmaceuticals Ltd) Tablet Oral Methadone hydrochloride 5.000mg","4070200",,,,"31640","CPRD_AURUM"
"897141000033112","Methadone 5mg tablets Tablet Oral Methadone hydrochloride 5.000mg","4070200",,,,"125981","CPRD_AURUM"
"1044641000033117","Pentazocine 50mg capsules Capsule Oral Pentazocine hydrochloride 50.000mg","4070200",,,,"27642","CPRD_AURUM"
"1068041000033114","Pentazocine 25mg tablets Tablet Oral Pentazocine hydrochloride 25.000mg","4070200",,,,"33688","CPRD_AURUM"
"609341000033114","Fortral 25mg tablets (Zentiva) Tablet Oral Pentazocine hydrochloride 25.000mg","4070200",,,,"151","CPRD_AURUM"
"607341000033118","Fortral 50mg suppositories (Sterwin Medicines) Suppository Rectal Pentazocine lactate 50.000mg","4070200",,,,"17","CPRD_AURUM"
"1063141000033116","Pentazocine 50mg suppositories Suppository Rectal Pentazocine lactate 50.000mg","4070200",,,,"1054","CPRD_AURUM"
"1987141000033116","Oxycodone 5mg capsules Capsule Oral Oxycodone hydrochloride 5.000mg","4070200",,,,"233544","CPRD_AURUM"
"1988041000033116","OxyNorm 5mg capsules (Napp Pharmaceuticals Ltd) Capsule Oral Oxycodone hydrochloride 5.000mg","4070200",,,,"115973","CPRD_AURUM"
"8537341000033111","Lynlor 5mg capsules (Accord Healthcare Ltd) Capsule Oral Oxycodone hydrochloride 5.000mg",,,,,"18476","CPRD_AURUM"
"9061541000033116","Shortec 5mg capsules (Qdem Pharmaceuticals Ltd) Capsule Oral Oxycodone hydrochloride 5.000mg",,,,,"126373","CPRD_AURUM"
"1988141000033117","OxyNorm 10mg capsules (Napp Pharmaceuticals Ltd) Capsule Oral Oxycodone hydrochloride 10.000mg","4070200",,,,"94506","CPRD_AURUM"
"1987241000033111","Oxycodone 10mg capsules Capsule Oral Oxycodone hydrochloride 10.000mg","4070200",,,,"186590","CPRD_AURUM"
"9061641000033115","Shortec 10mg capsules (Qdem Pharmaceuticals Ltd) Capsule Oral Oxycodone hydrochloride 10.000mg",,,,,"82051","CPRD_AURUM"
"8537441000033117","Lynlor 10mg capsules (Accord Healthcare Ltd) Capsule Oral Oxycodone hydrochloride 10.000mg",,,,,"14261","CPRD_AURUM"
"1987341000033118","Oxycodone 20mg capsules Capsule Oral Oxycodone hydrochloride 20.000mg","4070200",,,,"101375","CPRD_AURUM"
"1988241000033112","OxyNorm 20mg capsules (Napp Pharmaceuticals Ltd) Capsule Oral Oxycodone hydrochloride 20.000mg","4070200",,,,"56192","CPRD_AURUM"
"8537541000033116","Lynlor 20mg capsules (Accord Healthcare Ltd) Capsule Oral Oxycodone hydrochloride 20.000mg",,,,,"8542","CPRD_AURUM"
"9061741000033112","Shortec 20mg capsules (Qdem Pharmaceuticals Ltd) Capsule Oral Oxycodone hydrochloride 20.000mg",,,,,"43995","CPRD_AURUM"
"1278541000033116","Sevredol 10mg tablets (Napp Pharmaceuticals Ltd) Tablet Oral Morphine sulfate 10.000mg","4070200",,,,"219784","CPRD_AURUM"
"936441000033115","Morphine 10mg tablets Tablet Oral Morphine sulfate 10.000mg","4070200",,,,"174660","CPRD_AURUM"
"939541000033110","Morphine 20mg tablets Tablet Oral Morphine sulfate 20.000mg","4070200",,,,"51132","CPRD_AURUM"
"1278641000033115","Sevredol 20mg tablets (Napp Pharmaceuticals Ltd) Tablet Oral Morphine sulfate 20.000mg","4070200",,,,"91510","CPRD_AURUM"
"1276641000033119","Sevredol 50mg tablets (Napp Pharmaceuticals Ltd) Tablet Oral Morphine sulfate 50.000mg","4070200",,,,"19954","CPRD_AURUM"
"938241000033117","Morphine 50mg tablets Tablet Oral Morphine sulfate 50.000mg","4070200",,,,"9470","CPRD_AURUM"
"1483341000033110","Ultiva 1mg powder for solution for injection vials (Aspen Pharma Trading Ltd) Powder for solution for injection Intravenous Remifentanyl hydrochloride 1.000mg","15010403",,,,"4","CPRD_AURUM"
"1160141000033115","Remifentanil 1mg powder for solution for injection vials Powder for solution for injection Intravenous Remifentanyl hydrochloride 1.000mg","15010403",,,,"0","CPRD_AURUM"
"1160241000033110","Remifentanil 2mg powder for solution for injection vials Powder for solution for injection Intravenous Remifentanyl hydrochloride 2.000mg","15010403",,,,"0","CPRD_AURUM"
"1483441000033116","Ultiva 2mg powder for solution for injection vials (Aspen Pharma Trading Ltd) Powder for solution for injection Intravenous Remifentanyl hydrochloride 2.000mg","15010403",,,,"0","CPRD_AURUM"
"1483541000033115","Ultiva 5mg powder for solution for injection vials (Aspen Pharma Trading Ltd) Powder for solution for injection Intravenous Remifentanyl hydrochloride 5.000mg","15010403",,,,"0","CPRD_AURUM"
"1160341000033117","Remifentanil 5mg powder for solution for injection vials Powder for solution for injection Intravenous Remifentanyl hydrochloride 5.000mg","15010403",,,,"0","CPRD_AURUM"
"459341000033117","Diamorphine hydrochloride powder Not applicable Route of administration not applicable Diamorphine hydrochloride 1.000mg/1.000mg",,,,,"1236","CPRD_AURUM"
"3964541000033113","Morphine sulfate 15mg/1ml solution for injection ampoules Solution for injection Subcutaneous/ Intravenous/ Intramuscular Morphine sulfate 15.000mg/1.000ml","4070200",,,,"2056","CPRD_AURUM"
"11469241000033116","Fentanyl 40micrograms/dose transdermal system Transdermal system Transdermal Fentanyl 40.000microgram/1.000dose","4070200",,,,"6","CPRD_AURUM"
"4425741000033111","Ionsys 40micrograms/dose transdermal system (The Medicines Company UK Ltd) Transdermal system Transdermal Fentanyl 40.000microgram/1.000dose",,,,,"0","CPRD_AURUM"
"6132341000033112","Palexia 75mg tablets (Grunenthal Ltd) Tablet Oral Tapentadol hydrochloride 75.000mg","4070200",,,,"344","CPRD_AURUM"
"6132241000033119","Palexia 50mg tablets (Grunenthal Ltd) Tablet Oral Tapentadol hydrochloride 50.000mg","4070200",,,,"2398","CPRD_AURUM"
"931741000033115","Morphine sulfate 10mg/5ml oral solution unit dose vials sugar free Oral solution Oral Morphine sulfate 2.000mg/1.000ml",,,,,"15222","CPRD_AURUM"
"1014441000033110","Oramorph 10mg/5ml oral solution unit dose vials (Boehringer Ingelheim Ltd) Oral solution Oral Morphine sulfate 2.000mg/1.000ml",,,,,"32608","CPRD_AURUM"
"1014541000033111","Oramorph 100mg/5ml oral solution unit dose vials (Boehringer Ingelheim Ltd) Oral solution Oral Morphine sulfate 20.000mg/1.000ml",,,,,"873","CPRD_AURUM"
"931841000033113","Morphine sulfate 100mg/5ml oral solution unit dose vials sugar free Oral solution Oral Morphine sulfate 20.000mg/1.000ml",,,,,"526","CPRD_AURUM"
"931941000033117","Morphine sulfate 30mg/5ml oral solution unit dose vials sugar free Oral solution Oral Morphine sulfate 6.000mg/1.000ml",,,,,"2304","CPRD_AURUM"
"1014641000033112","Oramorph 30mg/5ml oral solution unit dose vials (Boehringer Ingelheim Ltd) Oral solution Oral Morphine sulfate 6.000mg/1.000ml",,,,,"4446","CPRD_AURUM"
"390441000033115","Cyclimorph 10 solution for injection 1ml ampoules (Advanz Pharma) Solution for injection Subcutaneous/ Intravenous/ Intramuscular Cyclizine tartrate/ Morphine tartrate 50.000mg/1.000ml + 10.000mg/1.000ml","4070200",,,,"9413","CPRD_AURUM"
"3840141000033112","Morphine tartrate 10mg/1ml / Cyclizine tartrate 50mg/1ml solution for injection ampoules Solution for injection Subcutaneous/ Intravenous/ Intramuscular Cyclizine tartrate/ Morphine tartrate 50.000mg/1.000ml + 10.000mg/1.000ml","4070200",,,,"602","CPRD_AURUM"
"3840041000033113","Morphine tartrate 15mg/1ml / Cyclizine tartrate 50mg/1ml solution for injection ampoules Solution for injection Subcutaneous/ Intravenous/ Intramuscular Cyclizine tartrate/ Morphine tartrate 50.000mg/1.000ml + 15.000mg/1.000ml","4070200",,,,"211","CPRD_AURUM"
"390541000033119","Cyclimorph 15 solution for injection 1ml ampoules (Advanz Pharma) Solution for injection Subcutaneous/ Intravenous/ Intramuscular Cyclizine tartrate/ Morphine tartrate 50.000mg/1.000ml + 15.000mg/1.000ml","4070200",,,,"19384","CPRD_AURUM"
"1034841000033117","Pamergan P100 solution for injection 2ml ampoules (Martindale Pharmaceuticals Ltd) Solution for injection Intravenous/ Intramuscular Pethidine hydrochloride/ Promethazine hydrochloride 50.000mg/1.000ml + 25.000mg/1.000ml","4070200",,,,"510","CPRD_AURUM"
"930041000033110","Morphine 100mg modified-release granules sachets sugar free Modified-release granules Oral Morphine sulfate 100.000mg","4070200",,,,"1798","CPRD_AURUM"
"940141000033110","MST Continus Suspension 100mg granules sachets (Napp Pharmaceuticals Ltd) Modified-release granules Oral Morphine sulfate 100.000mg","4070200",,,,"1733","CPRD_AURUM"
"940241000033115","MST Continus Suspension 200mg granules sachets (Napp Pharmaceuticals Ltd) Modified-release granules Oral Morphine sulfate 200.000mg","4070200",,,,"397","CPRD_AURUM"
"930141000033114","Morphine 200mg modified-release granules sachets sugar free Modified-release granules Oral Morphine sulfate 200.000mg","4070200",,,,"268","CPRD_AURUM"
"930241000033119","Morphine 60mg modified-release granules sachets sugar free Modified-release granules Oral Morphine sulfate 60.000mg","4070200",,,,"3695","CPRD_AURUM"
"940341000033113","MST Continus Suspension 60mg granules sachets (Napp Pharmaceuticals Ltd) Modified-release granules Oral Morphine sulfate 60.000mg","4070200",,,,"2890","CPRD_AURUM"
"2092941000033111","Methadone hydrochloride powder Not applicable Route of administration not applicable Methadone hydrochloride 1.000mg/1.000mg",,,,,"6","CPRD_AURUM"
"940741000033114","MST Continus Suspension 20mg granules sachets (Napp Pharmaceuticals Ltd) Modified-release granules Oral Morphine sulfate 20.000mg","4070200",,,,"10246","CPRD_AURUM"
"3032841000033119","Morphine 20mg modified-release granules sachets sugar free Modified-release granules Oral Morphine sulfate 20.000mg","4070200",,,,"14219","CPRD_AURUM"
"3032941000033110","Morphine 30mg modified-release granules sachets sugar free Modified-release granules Oral Morphine sulfate 30.000mg","4070200",,,,"7677","CPRD_AURUM"
"940841000033116","MST Continus Suspension 30mg granules sachets (Napp Pharmaceuticals Ltd) Modified-release granules Oral Morphine sulfate 30.000mg","4070200",,,,"7463","CPRD_AURUM"
"1043041000033113","Paramol tablets (SSL International Plc) Tablet Oral Dihydrocodeine tartrate/ Paracetamol 7.460mg + 500.000mg","4070100",,,,"1258","CPRD_AURUM"
